Unnamed: 0,Unnamed: 1,source_file,year
26,District 5B Associate Judge - Monty W. Franklin ( 1),ringgold.xlsx,2020
27,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",ringgold.xlsx,2020
,,sac.xlsx,2020
Table of Contents,,sac.xlsx,2020
Page,Contest,sac.xlsx,2020
1,Registered Voters,sac.xlsx,2020
2,President and Vice President ( 1),sac.xlsx,2020
3,United States Senator ( 1),sac.xlsx,2020
4,United States Representative District 4 ( 1),sac.xlsx,2020
5,State Senator District 6 ( 1),sac.xlsx,2020
6,State Representative District 11 ( 1),sac.xlsx,2020
7,County Supervisor Dist. One ( 1),sac.xlsx,2020
8,County Auditor ( 1),sac.xlsx,2020
9,County Sheriff ( 1),sac.xlsx,2020
10,Eden TWP Trustees ( 2),sac.xlsx,2020
11,Eureka TWP Trustees ( 2),sac.xlsx,2020
12,Jackson TWP Trustees ( 2),sac.xlsx,2020
13,Jackson TWP Trustees To Fill Unexpired Term ( 1),sac.xlsx,2020
14,Sac TWP Trustees ( 2),sac.xlsx,2020
15,Soil and Water Conservation Dist. Commissioners ( 3),sac.xlsx,2020
16,County Agricultural Extension Council ( 4),sac.xlsx,2020
17,Supreme Court Justice - Susan Kay Christensen ( 1),sac.xlsx,2020
18,Supreme Court Justice - Edward Mansfield ( 1),sac.xlsx,2020
19,Supreme Court Justice - Christopher McDonald ( 1),sac.xlsx,2020
20,Supreme Court Justice - Thomas Waterman ( 1),sac.xlsx,2020
21,Court of Appeals Judge - Thomas N. Bower ( 1),sac.xlsx,2020
22,Court of Appeals Judge - David May ( 1),sac.xlsx,2020
23,Court of Appeals Judge - Julie A. Schumacher ( 1),sac.xlsx,2020
24,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),sac.xlsx,2020
25,District 2B Judge - James C. Ellefson ( 1),sac.xlsx,2020
26,District 2B Judge - Amy M. Moore ( 1),sac.xlsx,2020
27,District 2B Judge - Christopher C. Polking ( 1),sac.xlsx,2020
28,District 2B Judge - Gina C. Badding ( 1),sac.xlsx,2020
29,District 2B Judge - Bethany Currie ( 1),sac.xlsx,2020
30,District 2B Judge - Angela L. Doyle ( 1),sac.xlsx,2020
31,District 2B Associate Judge - James B. Malloy ( 1),sac.xlsx,2020
32,District 2B Associate Judge - Stephen A. Owen ( 1),sac.xlsx,2020
33,District 2B Associate Judge - Joseph L. Tofilon ( 1),sac.xlsx,2020
34,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",sac.xlsx,2020
,,shelby.xlsx,2020
Table of Contents,,shelby.xlsx,2020
Page,Contest,shelby.xlsx,2020
1,Registered Voters,shelby.xlsx,2020
2,President and Vice President ( 1),shelby.xlsx,2020
3,United States Senator ( 1),shelby.xlsx,2020
4,United States Representative District 4 ( 1),shelby.xlsx,2020
5,State Representative District 18 ( 1),shelby.xlsx,2020
6,County Supervisors ( 2),shelby.xlsx,2020
7,County Auditor ( 1),shelby.xlsx,2020
8,County Sheriff ( 1),shelby.xlsx,2020
9,Cass Township Trustee ( 2),shelby.xlsx,2020
10,Center Township Trustee ( 2),shelby.xlsx,2020
11,Clay Township Trustee ( 2),shelby.xlsx,2020
12,Douglas Township Trustee ( 2),shelby.xlsx,2020
13,Fairview Township Trustee ( 2),shelby.xlsx,2020
14,Greeley Township Trustee ( 2),shelby.xlsx,2020
15,Grove Township Trustee ( 2),shelby.xlsx,2020
16,Jackson Township Trustee ( 2),shelby.xlsx,2020
17,Jefferson Township Trustee ( 2),shelby.xlsx,2020
18,Lincoln Township Trustee ( 2),shelby.xlsx,2020
19,Monroe Township Trustee ( 2),shelby.xlsx,2020
20,Polk Township Trustee ( 2),shelby.xlsx,2020
21,Shelby Township Trustee ( 2),shelby.xlsx,2020
22,Union Township Trustee ( 2),shelby.xlsx,2020
23,Washington Township Trustee ( 2),shelby.xlsx,2020
24,Westphalia Township Trustee ( 2),shelby.xlsx,2020
25,County Public Hospital Trustee ( 2),shelby.xlsx,2020
26,Soil and Water Conservation Dist. Commissioner ( 3),shelby.xlsx,2020
27,County Agricultural Extension Council ( 4),shelby.xlsx,2020
28,Supreme Court Justice - Christopher McDonald ( 1),shelby.xlsx,2020
29,Supreme Court Justice - Thomas Waterman ( 1),shelby.xlsx,2020
30,Supreme Court Justice - Susan Kay Christensen ( 1),shelby.xlsx,2020
31,Supreme Court Justice - Edward Mansfield ( 1),shelby.xlsx,2020
32,Court of Appeals Judge - Julie A. Schumacher ( 1),shelby.xlsx,2020
33,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),shelby.xlsx,2020
34,Court of Appeals Judge - Thomas N. Bower ( 1),shelby.xlsx,2020
35,Court of Appeals Judge - David May ( 1),shelby.xlsx,2020
36,District 4 Judge - Margaret J. Reyes ( 1),shelby.xlsx,2020
37,District 4 Judge - Amy L. Zacharias ( 1),shelby.xlsx,2020
38,District 4 Judge - Craig Michael Dreismeier ( 1),shelby.xlsx,2020
39,District 4 Judge - James S. Heckerman ( 1),shelby.xlsx,2020
40,District 4 Judge - Michael Donn Hooper ( 1),shelby.xlsx,2020
41,District 4 Associate Judge - Jennifer A. Benson ( 1),shelby.xlsx,2020
42,District 4 Associate Judge - Eric John Nelson ( 1),shelby.xlsx,2020
43,District 4 Associate Judge - Scott D. Strait ( 1),shelby.xlsx,2020
44,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",shelby.xlsx,2020
,,sioux.xlsx,2020
Table of Contents,,sioux.xlsx,2020
Page,Contest,sioux.xlsx,2020
1,Registered Voters,sioux.xlsx,2020
2,President and Vice President ( 1),sioux.xlsx,2020
3,United States Senator ( 1),sioux.xlsx,2020
4,United States Representative District 4 ( 1),sioux.xlsx,2020
5,State Senator District 2 ( 1),sioux.xlsx,2020
6,State Representative District 3 ( 1),sioux.xlsx,2020
7,State Representative District 4 ( 1),sioux.xlsx,2020
8,County Supervisor Dist. 1 ( 1),sioux.xlsx,2020
9,County Supervisor Dist. 3 ( 1),sioux.xlsx,2020
10,County Supervisor Dist. 4 ( 1),sioux.xlsx,2020
11,County Auditor ( 1),sioux.xlsx,2020
12,County Sheriff ( 1),sioux.xlsx,2020
13,County Treasurer To Fill Vacancy ( 1),sioux.xlsx,2020
14,Soil and Water Conservation Dist. Commissioner ( 3),sioux.xlsx,2020
15,County Agricultural Extension Council ( 4),sioux.xlsx,2020
16,Supreme Court Justice - Thomas Waterman ( 1),sioux.xlsx,2020
17,Supreme Court Justice - Susan Kay Christensen ( 1),sioux.xlsx,2020
18,Supreme Court Justice - Edward Mansfield ( 1),sioux.xlsx,2020
19,Supreme Court Justice - Christopher McDonald ( 1),sioux.xlsx,2020
20,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),sioux.xlsx,2020
21,Court of Appeals Judge - Thomas N. Bower ( 1),sioux.xlsx,2020
22,Court of Appeals Judge - David May ( 1),sioux.xlsx,2020
23,Court of Appeals Judge - Julie A. Schumacher ( 1),sioux.xlsx,2020
24,District 3B Judge - Zachary S. Hindman ( 1),sioux.xlsx,2020
25,District 3B Judge - Duane E. Hoffmeyer ( 1),sioux.xlsx,2020
26,District 3B Judge - Tod J. Deck ( 1),sioux.xlsx,2020
27,District 3B Associate Judge - John C. Nelson ( 1),sioux.xlsx,2020
28,District 3B Associate Judge - Daniel P. Vakulskas ( 1),sioux.xlsx,2020
29,District 3B Associate Judge - Mark C. Cord III ( 1),sioux.xlsx,2020
30,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",sioux.xlsx,2020
,,story.xlsx,2020
Table of Contents,,story.xlsx,2020
Page,Contest,story.xlsx,2020
1,Registered Voters,story.xlsx,2020
2,President and Vice President ( 1),story.xlsx,2020
3,United States Senator ( 1),story.xlsx,2020
4,United States Representative District 4 ( 1),story.xlsx,2020
5,State Senator District 24 ( 1),story.xlsx,2020
6,State Representative District 45 ( 1),story.xlsx,2020
7,State Representative District 46 ( 1),story.xlsx,2020
8,State Representative District 48 ( 1),story.xlsx,2020
9,State Representative District 49 ( 1),story.xlsx,2020
10,County Board of Supervisors ( 1),story.xlsx,2020
11,"County Board of Supervisors, To Fill Vacancy ( 1)",story.xlsx,2020
12,County Auditor ( 1),story.xlsx,2020
13,County Sheriff ( 1),story.xlsx,2020
14,"County Attorney, To Fill Vacancy ( 1)",story.xlsx,2020
15,Collins Township Trustee ( 1),story.xlsx,2020
16,Franklin Township Trustee ( 1),story.xlsx,2020
17,Grant Township Trustee ( 1),story.xlsx,2020
18,Howard Township Trustee ( 1),story.xlsx,2020
19,Indian Creek Township Trustee ( 1),story.xlsx,2020
20,"Indian Creek Township Clerk, To Fill Vacancy ( 1)",story.xlsx,2020
21,Lafayette Township Trustee ( 1),story.xlsx,2020
22,Lincoln Township Trustee ( 1),story.xlsx,2020
23,Milford Township Trustee ( 1),story.xlsx,2020
24,"Milford Township Clerk, To Fill Vacancy ( 1)",story.xlsx,2020
25,Nevada Township Trustee ( 1),story.xlsx,2020
26,"Nevada Township Trustee, To Fill Vacancy ( 1)",story.xlsx,2020
27,"Nevada Township Clerk, To Fill Vacancy ( 1)",story.xlsx,2020
28,New Albany Township Trustee ( 1),story.xlsx,2020
29,Palestine Township Trustee ( 1),story.xlsx,2020
30,Richland Township Trustee ( 1),story.xlsx,2020
31,"Richland Township Trustee, To Fill Vacancy ( 1)",story.xlsx,2020
32,Sherman Township Trustee ( 1),story.xlsx,2020
33,Union Township Trustee ( 1),story.xlsx,2020
34,Warren Township Trustee ( 1),story.xlsx,2020
35,"Warren Township Clerk, To Fill Vacancy ( 1)",story.xlsx,2020
36,Washington Township Trustee ( 1),story.xlsx,2020
37,County Public Hospital Trustee ( 2),story.xlsx,2020
38,Soil and Water Conservation District Commissioner ( 3),story.xlsx,2020
39,County Agricultural Extension Council Member ( 4),story.xlsx,2020
40,"County Agricultural Extension Council Member, To Fill Vacancy ( 1)",story.xlsx,2020
41,Supreme Court Justice - Susan Kay Christensen ( 1),story.xlsx,2020
42,Supreme Court Justice - Edward Mansfield ( 1),story.xlsx,2020
43,Supreme Court Justice - Christopher McDonald ( 1),story.xlsx,2020
44,Supreme Court Justice - Thomas Waterman ( 1),story.xlsx,2020
45,Court of Appeals Judge - Thomas N. Bower ( 1),story.xlsx,2020
46,Court of Appeals Judge - David May ( 1),story.xlsx,2020
47,Court of Appeals Judge - Julie A. Schumacher ( 1),story.xlsx,2020
48,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),story.xlsx,2020
49,District 2B Judge - Amy M. Moore ( 1),story.xlsx,2020
50,District 2B Judge - Christopher C. Polking ( 1),story.xlsx,2020
51,District 2B Judge - Gina C. Badding ( 1),story.xlsx,2020
52,District 2B Judge - Bethany Currie ( 1),story.xlsx,2020
53,District 2B Judge - Angela L. Doyle ( 1),story.xlsx,2020
54,District 2B Judge - James C. Ellefson ( 1),story.xlsx,2020
55,District 2B Associate Judge - Joseph L. Tofilon ( 1),story.xlsx,2020
56,District 2B Associate Judge - James B. Malloy ( 1),story.xlsx,2020
57,District 2B Associate Judge - Stephen A. Owen ( 1),story.xlsx,2020
58,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",story.xlsx,2020
,,tama.xlsx,2020
Table of Contents,,tama.xlsx,2020
Page,Contest,tama.xlsx,2020
1,Registered Voters,tama.xlsx,2020
2,President and Vice President ( 1),tama.xlsx,2020
3,United States Senator ( 1),tama.xlsx,2020
4,United States Representative District 1 ( 1),tama.xlsx,2020
5,State Senator District 36 ( 1),tama.xlsx,2020
6,State Representative District 72 ( 1),tama.xlsx,2020
7,County Board of Supervisors Dist. 2 ( 1),tama.xlsx,2020
8,County Board of Supervisors Dist. 3 ( 1),tama.xlsx,2020
9,County Auditor ( 1),tama.xlsx,2020
10,County Sheriff ( 1),tama.xlsx,2020
11,Township Trustees Buckingham ( 2),tama.xlsx,2020
12,Township Trustees Carlton ( 2),tama.xlsx,2020
13,Township Trustees Carroll ( 2),tama.xlsx,2020
14,Township Trustees Clark ( 2),tama.xlsx,2020
15,Township Trustees Columbia ( 2),tama.xlsx,2020
16,Township Clerk TFV Columbia ( 1),tama.xlsx,2020
17,Township Trustees Crystal ( 2),tama.xlsx,2020
18,Township Trustees Geneseo ( 2),tama.xlsx,2020
19,Township Trustees Grant ( 2),tama.xlsx,2020
20,Township Trustees Highland ( 2),tama.xlsx,2020
21,Township Trustees Howard ( 2),tama.xlsx,2020
22,Township Trustees Indian Village ( 2),tama.xlsx,2020
23,Township Trustees Lincoln ( 2),tama.xlsx,2020
24,Township Trustees Oneida ( 2),tama.xlsx,2020
25,Township Trustees Otter Creek ( 2),tama.xlsx,2020
26,Township Trustees Perry ( 2),tama.xlsx,2020
27,Township Trustees Richland ( 2),tama.xlsx,2020
28,Township Clerk TFV Richland ( 1),tama.xlsx,2020
29,Township Trustees Salt Creek ( 2),tama.xlsx,2020
30,Township Trustees Spring Creek ( 2),tama.xlsx,2020
31,Township Trustees Tama ( 2),tama.xlsx,2020
32,Township Clerk TFV Tama ( 1),tama.xlsx,2020
33,Township Trustees Toledo ( 2),tama.xlsx,2020
34,Township Trustees York ( 2),tama.xlsx,2020
35,Soil and Water Conservation Dist. Comm. ( 3),tama.xlsx,2020
36,Tama Co. Ag. Ext. Council Members ( 4),tama.xlsx,2020
37,Supreme Court Justice - Edward Mansfield ( 1),tama.xlsx,2020
38,Supreme Court Justice - Christopher McDonald ( 1),tama.xlsx,2020
39,Supreme Court Justice - Thomas Waterman ( 1),tama.xlsx,2020
40,Supreme Court Justice - Susan Kay Christensen ( 1),tama.xlsx,2020
41,Court of Appeals Judge - David May ( 1),tama.xlsx,2020
42,Court of Appeals Judge - Julie A. Schumacher ( 1),tama.xlsx,2020
43,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),tama.xlsx,2020
44,Court of Appeals Judge - Thomas N. Bower ( 1),tama.xlsx,2020
45,District 6 Judge - Fae Ellen Hoover-Grinde ( 1),tama.xlsx,2020
46,District 6 Judge - Jason D. Besler ( 1),tama.xlsx,2020
47,District 6 Judge - Mary Elizabeth Chicchelly ( 1),tama.xlsx,2020
48,District 6 Associate Judge - Angeline Johnston ( 1),tama.xlsx,2020
49,District 6 Associate Judge - Casey D. Jones ( 1),tama.xlsx,2020
50,District 6 Associate Judge - Russell G. Keast ( 1),tama.xlsx,2020
51,District 6 Associate Judge - Cynthia Smith Finley ( 1),tama.xlsx,2020
52,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",tama.xlsx,2020
,,taylor.xlsx,2020
Table of Contents,,taylor.xlsx,2020
Page,Contest,taylor.xlsx,2020
1,Registered Voters,taylor.xlsx,2020
2,President and Vice President ( 1),taylor.xlsx,2020
3,United States Senator ( 1),taylor.xlsx,2020
4,United States Representative District 3 ( 1),taylor.xlsx,2020
5,State Senator District 12 ( 1),taylor.xlsx,2020
6,State Representative District 24 ( 1),taylor.xlsx,2020
7,County Supervisor Dist. 1 ( 1),taylor.xlsx,2020
8,County Supervisor Dist. 3 ( 1),taylor.xlsx,2020
9,County Auditor ( 1),taylor.xlsx,2020
10,County Sheriff ( 1),taylor.xlsx,2020
11,Bedford Township Trustee ( 2),taylor.xlsx,2020
12,Benton Township Trustee ( 2),taylor.xlsx,2020
13,Clayton Township Trustee ( 2),taylor.xlsx,2020
14,Dallas Township Trustee ( 2),taylor.xlsx,2020
15,Gay Township Trustee ( 2),taylor.xlsx,2020
16,Grant Township Trustee ( 2),taylor.xlsx,2020
17,Grove Township Trustee ( 2),taylor.xlsx,2020
18,Holt Township Trustee ( 2),taylor.xlsx,2020
19,Jackson Township Trustee ( 2),taylor.xlsx,2020
20,Jefferson Township Trustee ( 2),taylor.xlsx,2020
21,Marshall Township Trustee ( 2),taylor.xlsx,2020
22,Mason Township Trustee ( 2),taylor.xlsx,2020
23,Nodaway Township Trustee ( 2),taylor.xlsx,2020
24,Platte Township Trustee ( 2),taylor.xlsx,2020
25,Polk Township Trustee ( 2),taylor.xlsx,2020
26,Ross Township Trustee ( 2),taylor.xlsx,2020
27,Washington Township Trustee ( 2),taylor.xlsx,2020
28,Soil and Water Conservation Dist. Commissioner ( 3),taylor.xlsx,2020
29,Soil and Water Conservation District Commissioner (to fill Vacancy) ( 1),taylor.xlsx,2020
30,County Agricultural Extension Council ( 4),taylor.xlsx,2020
31,Supreme Court Justice - Christopher McDonald ( 1),taylor.xlsx,2020
32,Supreme Court Justice - Thomas Waterman ( 1),taylor.xlsx,2020
33,Supreme Court Justice - Susan Kay Christensen ( 1),taylor.xlsx,2020
34,Supreme Court Justice - Edward Mansfield ( 1),taylor.xlsx,2020
35,Court of Appeals Judge - Julie A. Schumacher ( 1),taylor.xlsx,2020
36,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),taylor.xlsx,2020
37,Court of Appeals Judge - Thomas N. Bower ( 1),taylor.xlsx,2020
38,Court of Appeals Judge - David May ( 1),taylor.xlsx,2020
39,District 5B Judge - Elisabeth S. Reynoldson ( 1),taylor.xlsx,2020
40,District 5B Associate Judge - Monty W. Franklin ( 1),taylor.xlsx,2020
41,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",taylor.xlsx,2020
,,union.xlsx,2020
Table of Contents,,union.xlsx,2020
Page,Contest,union.xlsx,2020
1,Registered Voters,union.xlsx,2020
2,President and Vice President ( 1),union.xlsx,2020
3,United States Senator ( 1),union.xlsx,2020
4,United States Representative District 3 ( 1),union.xlsx,2020
5,State Representative District 21 ( 1),union.xlsx,2020
6,County Supervisors ( 2),union.xlsx,2020
7,County Auditor ( 1),union.xlsx,2020
8,County Sheriff ( 1),union.xlsx,2020
9,Pleasant TWP Trustee ( 2),union.xlsx,2020
10,Union County Public Hospital Trustee ( 2),union.xlsx,2020
11,Soil and Water Conservation Dist. Commissioner ( 3),union.xlsx,2020
12,County Agricultural Extension Council ( 4),union.xlsx,2020
13,County Agricultural Extension Council TFV ( 1),union.xlsx,2020
14,Supreme Court Justice - Thomas Waterman ( 1),union.xlsx,2020
15,Supreme Court Justice - Susan Kay Christensen ( 1),union.xlsx,2020
16,Supreme Court Justice - Edward Mansfield ( 1),union.xlsx,2020
17,Supreme Court Justice - Christopher McDonald ( 1),union.xlsx,2020
18,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),union.xlsx,2020
19,Court of Appeals Judge - Thomas N. Bower ( 1),union.xlsx,2020
20,Court of Appeals Judge - David May ( 1),union.xlsx,2020
21,Court of Appeals Judge - Julie A. Schumacher ( 1),union.xlsx,2020
22,District 5B Judge - Elisabeth S. Reynoldson ( 1),union.xlsx,2020
23,District 5B Associate Judge - Monty W. Franklin ( 1),union.xlsx,2020
24,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",union.xlsx,2020
25,Pleasant TWP Public Measure A ( 1),union.xlsx,2020
,,van buren.xlsx,2020
Table of Contents,,van buren.xlsx,2020
Page,Contest,van buren.xlsx,2020
1,Registered Voters,van buren.xlsx,2020
2,President and Vice President ( 1),van buren.xlsx,2020
3,United States Senator ( 1),van buren.xlsx,2020
4,United States Representative District 2 ( 1),van buren.xlsx,2020
5,State Representative District 82 ( 1),van buren.xlsx,2020
6,Board of Supervisors ( 1),van buren.xlsx,2020
7,County Auditor ( 1),van buren.xlsx,2020
8,County Sheriff ( 1),van buren.xlsx,2020
9,Bonaparte Twp Trustee ( 2),van buren.xlsx,2020
10,Cedar Twp Trustee ( 2),van buren.xlsx,2020
11,Chequest Twp Trustee ( 1),van buren.xlsx,2020
12,Des Moines Twp Trustee ( 1),van buren.xlsx,2020
13,Farmington Twp Trustee ( 1),van buren.xlsx,2020
14,Harrisburg Twp Trustee ( 1),van buren.xlsx,2020
15,Henry Twp Trustee ( 2),van buren.xlsx,2020
16,Jackson Twp Trustee ( 2),van buren.xlsx,2020
17,Lick Creek Twp Trustee ( 2),van buren.xlsx,2020
18,Union Twp Trustee ( 1),van buren.xlsx,2020
19,Van Buren Twp Trustee ( 2),van buren.xlsx,2020
20,Vernon Twp Trustee ( 1),van buren.xlsx,2020
21,Village Twp Trustee ( 1),van buren.xlsx,2020
22,Washington Twp Trustee ( 1),van buren.xlsx,2020
23,Bonaparte Twp Trustee-Vacancy ( 1),van buren.xlsx,2020
24,Lick Creek Twp Trustee-Vacancy ( 1),van buren.xlsx,2020
25,Washington Twp Clerk-Vacancy ( 1),van buren.xlsx,2020
26,County Hospital Trustee ( 2),van buren.xlsx,2020
27,Soil and Water Commissioner ( 3),van buren.xlsx,2020
28,Ag Extension Council Member ( 4),van buren.xlsx,2020
29,Supreme Court Justice - Susan Kay Christensen ( 1),van buren.xlsx,2020
30,Supreme Court Justice - Edward Mansfield ( 1),van buren.xlsx,2020
31,Supreme Court Justice - Christopher McDonald ( 1),van buren.xlsx,2020
32,Supreme Court Justice - Thomas Waterman ( 1),van buren.xlsx,2020
33,Court of Appeals Judge - Thomas N. Bower ( 1),van buren.xlsx,2020
34,Court of Appeals Judge - David May ( 1),van buren.xlsx,2020
35,Court of Appeals Judge - Julie A. Schumacher ( 1),van buren.xlsx,2020
36,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),van buren.xlsx,2020
37,District 8A Judge - Gregory G. Milani ( 1),van buren.xlsx,2020
38,District 8A Associate Judge - Rose Anne Mefford ( 1),van buren.xlsx,2020
39,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",van buren.xlsx,2020
,,wapello.xlsx,2020
Table of Contents,,wapello.xlsx,2020
Page,Contest,wapello.xlsx,2020
1,Registered Voters,wapello.xlsx,2020
2,President and Vice President ( 1),wapello.xlsx,2020
3,United States Senator ( 1),wapello.xlsx,2020
4,United States Representative District 2 ( 1),wapello.xlsx,2020
5,State Senator District 40 ( 1),wapello.xlsx,2020
6,State Representative District 80 ( 1),wapello.xlsx,2020
7,State Representative District 81 ( 1),wapello.xlsx,2020
8,County Supervisor ( 1),wapello.xlsx,2020
9,County Auditor ( 1),wapello.xlsx,2020
10,County Sheriff ( 1),wapello.xlsx,2020
11,Township Trustee Adams ( 1),wapello.xlsx,2020
12,Township Trustee Agency ( 1),wapello.xlsx,2020
13,Township Trustee Cass ( 1),wapello.xlsx,2020
14,Township Trustee Center ( 1),wapello.xlsx,2020
15,Township Trustee Columbia ( 1),wapello.xlsx,2020
16,Township Trustee Competine ( 1),wapello.xlsx,2020
17,Township Trustee Dahlonega ( 1),wapello.xlsx,2020
18,Township Clerk TFV Dahlonega ( 1),wapello.xlsx,2020
19,Township Trustee TFV Dahlonega ( 2),wapello.xlsx,2020
20,Township Trustee Green ( 1),wapello.xlsx,2020
21,Township Trustee Highland ( 1),wapello.xlsx,2020
22,Township Trustee Keokuk ( 1),wapello.xlsx,2020
23,Township Trustee Pleasant ( 1),wapello.xlsx,2020
24,Township Trustee Polk ( 1),wapello.xlsx,2020
25,Township Trustee Richland ( 1),wapello.xlsx,2020
26,Township Trustee Washington ( 1),wapello.xlsx,2020
27,Soil & Water Commissioners ( 3),wapello.xlsx,2020
28,Ag. Extension Council Member ( 5),wapello.xlsx,2020
29,Supreme Court Justice - Edward Mansfield ( 1),wapello.xlsx,2020
30,Supreme Court Justice - Christopher McDonald ( 1),wapello.xlsx,2020
31,Supreme Court Justice - Thomas Waterman ( 1),wapello.xlsx,2020
32,Supreme Court Justice - Susan Kay Christensen ( 1),wapello.xlsx,2020
33,Court of Appeals Judge - David May ( 1),wapello.xlsx,2020
34,Court of Appeals Judge - Julie A. Schumacher ( 1),wapello.xlsx,2020
35,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),wapello.xlsx,2020
36,Court of Appeals Judge - Thomas N. Bower ( 1),wapello.xlsx,2020
37,District 8A Judge - Gregory G. Milani ( 1),wapello.xlsx,2020
38,District 8A Associate Judge - Rose Anne Mefford ( 1),wapello.xlsx,2020
39,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",wapello.xlsx,2020
,,warren.xlsx,2020
Table of Contents,,warren.xlsx,2020
Page,Contest,warren.xlsx,2020
1,Registered Voters,warren.xlsx,2020
2,President and Vice President ( 1),warren.xlsx,2020
3,United States Senator ( 1),warren.xlsx,2020
4,United States Representative District 3 ( 1),warren.xlsx,2020
5,State Representative District 25 ( 1),warren.xlsx,2020
6,State Representative District 26 ( 1),warren.xlsx,2020
7,State Representative District 42 ( 1),warren.xlsx,2020
8,County Supervisor Dist. 3 ( 1),warren.xlsx,2020
9,County Auditor ( 1),warren.xlsx,2020
10,County Sheriff ( 1),warren.xlsx,2020
11,Allen TWP Trustee ( 2),warren.xlsx,2020
12,Belmont TWP Trustee ( 2),warren.xlsx,2020
13,Greenfield TWP Trustee ( 2),warren.xlsx,2020
14,Jackson TWP Trustee ( 2),warren.xlsx,2020
15,Jefferson TWP Trustee ( 2),warren.xlsx,2020
16,Liberty TWP Trustee ( 2),warren.xlsx,2020
17,Lincoln TWP Trustee ( 2),warren.xlsx,2020
18,Lincoln TWP Trustee TFV 01-01-2019 thru 12-31-2022 ( 1),warren.xlsx,2020
19,Linn TWP Trustee ( 2),warren.xlsx,2020
20,Otter TWP Trustee ( 2),warren.xlsx,2020
21,Otter TWP Trustee TFV 01-01-2019 thru 12-31-2022 ( 1),warren.xlsx,2020
22,Otter TWP Clerk TFV 01-01-2019 thru 12-31-2022 ( 1),warren.xlsx,2020
23,Palmyra TWP Trustee ( 2),warren.xlsx,2020
24,Richland TWP Trustee ( 2),warren.xlsx,2020
25,Squaw Creek TWP Trustee ( 2),warren.xlsx,2020
26,Union TWP Trustee ( 2),warren.xlsx,2020
27,Virginia TWP Trustee ( 2),warren.xlsx,2020
28,White Breast TWP Trustee ( 2),warren.xlsx,2020
29,White Oak TWP Trustee ( 2),warren.xlsx,2020
30,Soil and Water Conservation Dist. Commissioner ( 3),warren.xlsx,2020
31,County Agricultural Extension Council ( 4),warren.xlsx,2020
32,Greenfield Plaza Benefit Light Dist. Trustee 01-01-2021 thru 12-31-2023 ( 1),warren.xlsx,2020
33,Greenfield Plaza Benefit Light Dist. Trustee 01-01-2022 thru 12-31-2024 ( 1),warren.xlsx,2020
34,Greenfield Plaza Benefit Light Dist. Trustee TFV 01-01-2020 thru 12-31-2022 ( 1),warren.xlsx,2020
35,Greenfield Plaza Water Dist. Trustee 01-01-2021 thru 12-31-2023 ( 1),warren.xlsx,2020
36,Greenfield Plaza Water Dist. Trustee 01-01-2022 thru 12-31-2024 ( 1),warren.xlsx,2020
37,Greenfield Plaza Water Dist. Trustee TFV 01-01-2019 thru 12-31-2021 ( 1),warren.xlsx,2020
38,Greenfield Plaza Hills of Coventry Sanitary Dist. Trustee 01-01-2021 thru 12-31-2023 ( 1),warren.xlsx,2020
39,Greenfield Plaza Hills of Coventry Sanitary Dist. Trustee 01-01-2022 thru 12-31-2024 ( 1),warren.xlsx,2020
40,Hills of Coventry Benefit Light Trustee 01-01-2021 thru 12-31-2023 ( 1),warren.xlsx,2020
41,Hills of Coventry Benefit Light Trustee 01-01-2022 thru 12-31-2024 ( 1),warren.xlsx,2020
42,Lakewood Recreatonal Lake Trustee 01-01-2021 thru 12-31-2023 ( 1),warren.xlsx,2020
43,Lakewood Recreatonal Lake Trustee 01-01-2022 thru 12-31-2024 ( 1),warren.xlsx,2020
44,New Virginia Sanitary Sewer Trustee 01-01-2021 thru 12-31-2023 ( 1),warren.xlsx,2020
45,New Virginia Sanitary Sewer Trustee 01-01-2022 thru 12-31-2024 ( 1),warren.xlsx,2020
46,Supreme Court Justice - Christopher McDonald ( 1),warren.xlsx,2020
47,Supreme Court Justice - Thomas Waterman ( 1),warren.xlsx,2020
